ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-01063930-v,Preneti nekome svoj stav ili mišljenje,['podeliti'],"(0.0, 0.0)",positive,Objektivan
ENG30-00830051-a,visoko obrazovan; koji je odlično informisan i uživa puno razumijevanje,"['dobro upućen', 'načitan', 'obrazovan', 'prosvetljen', 'učen', 'upućen']","(0.0, 0.0)",positive,Pozitivan
ENG30-01135529-n,Rukovođenje nadgledanjem obavljanja operacije osobe ili grupe.,['nadzor'],"(0.0, 0.0)",negative,Objektivan
ENG30-04266660-n,Karta za igranje koja na licu ima simbol lista ili vrha koplja.,['pik'],"(0.0, 0.0)",negative,Neutralan
ENG30-09433839-n,granična linija između zemlje i vode,['obala'],"(0.0, 0.0)",positive,Objektivan
ENG30-10640620-n,nečiji bračni drug,"['supružnik', 'partner', 'drug']","(0.0, 0.0)",positive,Odgovor
ENG30-00565302-n,"Čin udaranja lopte palicom, reketom ili rukom (sport).",['udarac'],"(0.0, 0.0)",negative,Objektivan
ENG30-01880113-v,Kretati se ritmički; o srcu ili motorima.,"['tući', 'udarati', 'lupati']","(0.0, 0.0)",negative,Objektivan
ENG30-01129977-a,moralno primeran,"['častan', 'dobar', 'primeran', 'ugledan']","(0.0, 0.0)",positive,Pozitivan
ENG30-00173338-v,"Ukloniti nešto konkretno, npr. dizanjem, guranjem, uklanjanjem, ili ukloniti nešto apstraktno.","['ukloniti', 'skloniti', 'otkloniti']","(0.0, 0.0)",negative,Objektivan
ENG30-07966570-n,grupa ljudi koji se prema rasi ili političkim uverenjima razlikuju od većine u većoj grupi čiji su deo,['manjina'],"(0.0, 0.0)",negative,Negativan
ENG30-00220869-v,Učiniti jakim ili jačim.,"['ojačati', 'osnažiti']","(0.0, 0.0)",positive,Objektivan
ENG30-01909978-v,uzrokovati da se nešto prevrne,"['prevrnuti', 'izvrnuti', 'iskrenuti']","(0.0, 0.0)",negative,Neutralan
ENG30-00615011-a,Upadljivo ili jako nekonvencionalan.,"['bizaran', 'ekscentričan', 'nastran']","(0.0, 0.0)",negative,Objektivan
ENG30-14473222-n,Nečije opšte okolnosti ili uslovi u životu (uključujući sve što vam se dešava).,"['okolnosti', 'sudbina', 'sreća']","(0.0, 0.0)",positive,Objektivan
ENG30-01111016-a,Voljan da podari ili podeli.,"['velikodušan', 'darežljiv']","(0.0, 0.0)",positive,Pozitivan
ENG30-05823054-n,Nešto (kao činjenica ili okolnost) što pokazuje da je čin bio razuman ili potreban.,['opravdanje'],"(0.0, 0.0)",positive,Objektivan
ENG30-02395003-n,"Životinja snažnog tela, kratkih nogu, svaštojed, telo je obraslo čekinjama.","['čekinjaš', 'svinja']","(0.0, 0.0)",negative,Objektivan
ENG30-00755673-n,namerno pretvaranje ili preterivanje,"['afektacija', 'gluma', 'glumatanje', 'izigravanje', 'poza', 'pretvaranje']","(0.0, 0.0)",negative,Negativan
ENG30-13714184-n,Temperaturna jedinica na specifikovanoj skali.,"['stepen', 'stupanj']","(0.0, 0.0)",positive,Objektivan
ENG30-13367070-n,Nabavka nečega da bi bilo dostupno za buduće korišćenje.,"['zaliha', 'rezerva']","(0.0, 0.0)",positive,Objektivan
ENG30-04749991-n,dopuštena razlika - dozvoljavanje određene slobode kretanja unutar granica,"['dopuštanje', 'dozvoljavanje', 'popuštanje', 'tolerancija', 'tolerantnost']","(0.0, 0.0)",positive,Objektivan
ENG30-01071411-n,popustljivost i saosećanje koje prema počiniocima kakvog krivičnog dela pokazuju lica ili agencije zadužene za sprovođenje pravde,"['blagost', 'milosrđe', 'milosrdnost', 'milost', 'milostivost', 'pomilovanje', 'samilost']","(0.0, 0.0)",positive,Objektivan
ENG30-07387509-n,"Zvuk bilo koje vrste, posebno nerazgovetan ili disonantan.","['buka', 'graja', 'larma', 'galama']","(0.0, 0.0)",negative,Negativan
ENG30-07068900-n,zadovoljstvo sopstvenim (ili tuđim) dostignućima,['ponos'],"(0.0, 0.0)",positive,Pozitivan
ENG30-01169317-n,Grupna akcija kao odgovor onima na vlasti.,['otpor'],"(0.0, 0.0)",negative,Neutralan
ENG30-10560637-n,Osoba sa dosta znanja o jednoj ili više nauka.,"['naučnik', 'učenjak']","(0.0, 0.0)",positive,Objektivan
ENG30-04159058-n,mustra koja se korsti za štampanje; koristi se da obezbedi zatvaranje ili autentičnost dokumenta,['pečat'],"(0.0, 0.0)",positive,Objektivan
ENG30-07317519-n,slučajan pogrešan korak koji preti da izazove (ili izaziva) pad,"['brljotina', 'greška', 'omaška', 'pogrešan korak', 'pogreška']","(0.0, 0.0)",negative,Negativan
ENG30-00926932-v,pružiti duhovni uvid (u religiji),"['prosvetiti', 'prosvećivati']","(0.0, 0.0)",positive,Objektivan
ENG30-09444100-n,Nebesko telo od vrućih gasova koje emituje energiju iz termonuklearnih reakciju u svom središtu (astronomija).,['zvezda'],"(0.0, 0.0)",positive,Objektivan
ENG30-13509196-n,pad aktivnosti,['gubitak'],"(0.0, 0.0)",negative,Negativan
ENG30-00598954-v,"upoznati nešto ili postati nečega svestan, obično slučajno","['čuti', 'naći', 'naučiti', 'opaziti', 'otkriti', 'saznati', 'shvatiti', 'studirati', 'učiti', 'uočiti', 'utvrditi', 'videti']","(0.0, 0.0)",positive,Objektivan
ENG30-00076563-n,"nenamerna, ali neprijatna greška","['greška', 'pogrešan korak']","(0.0, 0.0)",negative,Negativan
ENG30-07650449-n,Meso divljih životinja koje se koristi za ishranu.,"['divljač', 'meso divljači']","(0.0, 0.0)",negative,Objektivan
ENG30-09426788-n,Deo okeana ili velikog prostranstva slane vode koji je delimično zatvoren kopnom,['more'],"(0.0, 0.0)",positive,Objektivan
ENG30-00219012-n,Čin okončavanja života.,['ubijanje'],"(0.0, 0.0)",negative,Negativan
ENG30-03503718-n,štalska oprema koja se sastoji od bilo kojeg dela opreme koji se stavlja oko glave konja,"['oglav', 'pokrivač', 'ular']","(0.0, 0.0)",negative,Objektivan
ENG30-01455778-n,Riba sa dugačkom cevastom njuškom i tankim telom prekrivenim ljušturama.,"['igla', 'morska igla', 'Syngnathus acus']","(0.0, 0.0)",positive,Objektivan
ENG30-01754271-v,Pripremiti verbalno; bilo za pisanu ili govornu isporuku.,['pripremiti'],"(0.0, 0.0)",positive,Objektivan
ENG30-10164025-n,vođa klana ili plemena,['poglavica'],"(0.0, 0.0)",positive,Objektan
ENG30-00383606-n,Čin odvajanja ili razdruživanja.,"['razdvajanje', 'odvajanje', 'separacija']","(0.0, 0.0)",negative,Neutralan
ENG30-03931044-n,"Vizuelna reprezentacija objekta, scene, osobe ili apstrakcije, proizvedena na nekoj površini.",['slika'],"(0.0, 0.0)",negative,Objektivan
ENG30-02267989-v,zahtevati (vreme ili prostor) ,"['oduzeti', 'oduzimati', 'okupirati', 'popuniti', 'popunjavati', 'zahtevati', 'zaokupiti', 'zaokupljati', 'zauzeti', 'zauzimati']","(0.0, 0.0)",positive,Ne postoji do
ENG30-14446652-n,stanje napetosti i osećanja bolova,"['bolnost', 'iritacija', 'napetost', 'nelagodnost', 'neprijatnost', 'neudobnost', 'neugodnost']","(0.0, 0.0)",negative,Negativan
ENG30-01113806-v,povući se,"['odustajati', 'odustati', 'povlačiti se', 'povući se']","(0.0, 0.0)",negative,Odgovor
ENG30-00736375-n,bezobzirno ili zlonamerno ponašanje koje uzrokuje da drugima bude neprijatno ili neugodno,['nestašluk'],"(0.0, 0.0)",negative,Negativan
ENG30-01028655-n,Čin kojim se nešto obožava.,['obožavanje'],"(0.0, 0.0)",positive,Pozitivan
ENG30-11452079-n,Sposobnost fizičkih sistema da rade; jedinice za energiju su džuli i ergi.,"['energija', 'snaga']","(0.0, 0.0)",positive,Objektivan
ENG30-02607455-a,koji pripada Asklepiju ili medicinskoj struci,"['doktorski', 'isceliteljski', 'lekarski', 'medicinski']","(0.0, 0.0)",positive,Objektivan
ENG30-10757193-n,Neko ko posećuje.,['posetilac'],"(0.0, 0.0)",positive,Objektivan
ENG30-14440623-n,nisko stanje sklono padu naniže,"['degradacija', 'dekadencija', 'opadanje', 'poniženje', 'propadanje', 'unižavanje']","(0.0, 0.0)",negative,Negativan
ENG30-01139194-n,čin izdavanja formalnog (obično pisanog) ovlašćenja,"['dopuštenje', 'dozvola', 'licenca', 'odobrenje', 'zvanična pisana izjava koja vam daje pravo da uradite nešto v. dozvoliti']","(0.0, 0.0)",positive,Objektivan
ENG30-02624263-v,nastati; kakvu formu ili oblik preuzeti,"['dignuti se', 'dizati se', 'doći', 'dolaziti', 'evoluirati', 'graditi se', 'iskrsavati', 'iskrsnuti', 'izaći', 'izbijati', 'izbiti', 'izgraditi se', 'izići', 'izlaziti', 'izrasti', 'narastati', 'narasti', 'nastajati', 'nastati', 'pojaviti se', 'pojavljivati se', 'porasti', 'poteći', 'poticati', 'proizići', 'proizilaziti', 'rasti', 'razvijati se', 'razviti se']","(0.0, 0.0)",negative,Objektivan
ENG30-01049685-n,čin kojimse sakriva postojanje nečega tako što se to sakriva od pogleda,['maskiranje'],"(0.0, 0.0)",negative,Objektivan
ENG30-02390258-n,Sterilni potomak muškog konja i ženskog magarca.,['mazga'],"(0.0, 0.0)",negative,Objektivan
ENG30-04866465-n,osobina neodlučnosti i nemanja čvrstog cilja,"['neodlučnost', 'nesigurnost', 'oklevanje']","(0.0, 0.0)",negative,Negativan
ENG30-03294048-n,Tvorevina koja je potrebna da bi se preduzela ili obavila neka usluga.,"['oprema', 'deo opreme', 'pribor']","(0.0, 0.0)",positive,Objektivan
ENG30-02828884-n,Dugačko sedalo za više osoba.,['klupa'],"(0.0, 0.0)",negative,Neutralan
ENG30-00094460-v,promeniti se (u pogledu fizičkih karakteristika i atributa),"['dobiti', 'doći u stanje', 'evoluirati', 'izgraditi', 'izgraditi se', 'narasti', 'postati', 'rasti', 'razvijati', 'razvijati se', 'razviti', 'razviti se', 'steći', 'usvojiti', 'zadobiti', 'zaraditi']","(0.0, 0.0)",positive,Neutralan
ENG30-05937112-n,reprezentativni oblik ili obrazac,"['model', 'primer']","(0.0, 0.0)",positive,Odgovor
ENG30-02213690-v,odbiti da se nešto preda ili podeli,['zadržati'],"(0.0, 0.0)",negative,Negativan
ENG30-02034300-v,"Skrenuti sa pravog kursa, utvrđenog smera ili interesa.","['skrenuti', 'odstupiti']","(0.0, 0.0)",negative,Negativan
ENG30-11674798-n,"Duguljasta, obično viseća cvast nekih biljaka.","['resa', 'maca']","(0.0, 0.0)",positive,Objektivan
ENG30-06455990-n,nepromenljivi tekst koji se koristi u toku moljenja,['molitva'],"(0.0, 0.0)",positive,Odgovor
ENG30-01116585-v,Suprotstaviti se nekome ili nečemu.,"['izdržati', 'odoleti']","(0.0, 0.0)",positive,Neutralan
ENG30-02671780-n,"odeća koja se oblači ili nosi, ali nije deo osnovne, glavne odeće","['aksesoar', 'dodatak']","(0.0, 0.0)",positive,Objektivan
ENG30-14427633-n,stanje kada je čovek prognan ili ostrakiziran (isključen iz društva sveopštom odlukom),"['egzil', 'izgnanstvo', 'ostrakizam', 'progonstvo']","(0.0, 0.0)",negative,Negativan
ENG30-05827684-n,bilo koji podsticajan podatak ili događaj; dela koja pobuđuju akciju,"['podstrek', 'podsticaj', 'stimulans', 'stimulus', 'input']","(0.0, 0.0)",negative,Objektivan
ENG30-02230772-v,Staviti nekome u ruke ili na staranje.,"['izručiti', 'predati', 'pružiti', 'uručiti']","(0.0, 0.0)",positive,Objektivan
ENG30-02502916-v,odbiti ulazak ili članstvo,"['odbaciti', 'odbacivati', 'odbijati', 'odbiti', 'odstupati', 'odstupiti']","(0.0, 0.0)",negative,Negativan
ENG30-02489456-v,izvršiti ceremoniju braka,"['oženiti', 'oženiti se', 'udati', 'uzeti se', 'venčati', 'venčati se']","(0.0, 0.0)",positive,Odgovor
ENG30-02581675-v,biti branilac nekoga u sudskom postupku,['braniti'],"(0.0, 0.0)",positive,Objektivan
ENG30-10102506-n,onaj koji predviđa važna zbivanja,"['pretkazivač', 'prorok', 'prediktor']","(0.0, 0.0)",positive,Objektivan
ENG30-00029933-a,koji prekomerno želi da stekne npr. bogatstvo,"['pohlepan', 'lakom', 'željan', 'grabljiv', 'gramziv', 'grabežljiv']","(0.0, 0.0)",negative,Negativan
ENG30-00753881-v,"naručiti, pozvati ili tražiti određenu dužnost ili aktivnost, posao, ulogu","['nazivati', 'nazvati', 'poručivati', 'pozivati', 'pozvati', 'zvati']","(0.0, 0.0)",positive,Objektivan
ENG30-00432839-v,iznenada se sručiti; upadljivo opadati,"['padati', 'pasti', 'potonuti', 'tonuti']","(0.0, 0.0)",negative,Negativan
ENG30-00028280-a,Prihvaćen kao pretpostavka.,"['dat', 'odobren']","(0.0, 0.0)",positive,Objektivan
ENG30-00089351-n,Dobijanje nečeg nazad.,"['povratak', 'povraćaj', 'restauracija']","(0.0, 0.0)",negative,Negativan
ENG30-06344461-n,naslov ili podnaslov članka u novinama,"['naslov', 'podnaslov']","(0.0, 0.0)",positive,"""Nova"
ENG30-02387034-v,pripremiti (nekoga) za buduću ulogu ili dužnost,"['dresirati', 'iškolovati', 'izdresirati', 'obrazovati', 'obučavati', 'obučiti', 'osposobiti', 'osposobljavati', 'podučavati', 'podučiti', 'pripremati', 'pripremiti', 'školovati', 'spremati', 'spremiti', 'trenirati', 'upraviti', 'upravljati', 'usmeravati', 'usmeriti', 'vaspitati', 'vaspitavati']","(0.0, 0.0)",positive,Objektivan
ENG30-08184861-n,Socijalno okupljanje gostiju ili drugara.,['društvo'],"(0.0, 0.0)",positive,Objektivan
ENG30-00103834-n,Čin primene sile da nešto pogoni.,"['sila', 'pogon', 'snaga']","(0.0, 0.0)",negative,Objektivan
ENG30-09908025-n,Mladić ili muškarac,"['momak', 'dasa', 'frajer']","(0.0, 0.0)",positive,Objektivan
ENG30-07130050-n,nešto što se govori,"['beseda', 'govor', 'obraćanje', 'predavanje', 'pričanje']","(0.0, 0.0)",negative,Objektivan
ENG30-04833276-n,kvalitet nesebičnog staranja za dobrobit drugih,"['altruizam', 'nesebičnost', 'velikodušnost']","(0.0, 0.0)",positive,Pozitivan
ENG30-02389346-n,"Kopitar srodan konju od koga se razlikuje manjim rastom, dugim ušimai repom samo pri vrhu kosmatim.","['magarac', 'Equus asinus']","(0.0, 0.0)",negative,Objektivan
ENG30-04253437-n,Sredstvo za čišćenje napravljeno od soli biljnih ili životinjskih masti.,['sapun'],"(0.0, 0.0)",negative,Objektivan
ENG30-08305114-n,"udruženje država, organizacija ili pojedinaca za zajedničko djelovanje","['konfederacija', 'liga', 'savez']","(0.0, 0.0)",positive,Objektivan
ENG30-01903756-n,Tvrdi prekrivač tela artrpoda i kornjača.,['oklop'],"(0.0, 0.0)",positive,Objektivan
ENG30-02346895-v,"Izabrati i slediti; o teorijama, idejama, politici, strategijama ili planovima.","['usvojiti', 'poprimiti', 'slediti']","(0.0, 0.0)",positive,Objektivan
ENG30-03189707-n,"privatni zapisi, lični dmevmik (kao stvar)",['dnevnik'],"(0.0, 0.0)",positive,Objectivan
ENG30-00421002-a,zamrljan prljavštinom i čađi,"['čađav', 'crn', 'prašnjav', 'prljav', 'uprašnjavljen', 'uprljan', 'zaprljan']","(0.0, 0.0)",negative,Negativan
ENG30-01123887-v,"napraviti strateški, agresivan napad na neprijatelja, protivnika ili metu","['napadati', 'napasti', 'udarati', 'udariti']","(0.0, 0.0)",negative,Negativan
ENG30-07574602-n,prvi obrok u toku dana (uglavnom jutarnji),['doručak'],"(0.0, 0.0)",positive,Objektan
ENG30-02202006-n,Običan kućni komarac.,"['komarac', 'Culex pipiens']","(0.0, 0.0)",negative,Običan k
ENG30-02297966-a,za kog se smatra da je u saglasju s prihvaćenom upotrebom,"['prihvatljiv', 'zadovoljavajući']","(0.0, 0.0)",positive,Objektivan
ENG30-02509287-v,Staviti ograničenje; oraničiti pristup nečemu.,['ograničiti'],"(0.0, 0.0)",negative,Objektivan
ENG30-02269143-v,šta oprezno i skromno upotrebljavati,"['čuvati', 'očuvati', 'prištedeti', 'sačuvati', 'štedeti', 'uštedeti']","(0.0, 0.0)",positive,Objektivan
ENG30-02502037-v,"privremeno suspendovati (iz škole, kancelarije itd)",['suspendovati'],"(0.0, 0.0)",negative,Neutralan
ENG30-01128655-n,čin savladavanja ili potčinjavanja nekoga,"['autoritet', 'dominacija', 'kontrola', 'moć', 'ovladavanje', 'prevlast', 'sila', 'vlast']","(0.0, 0.0)",positive,Neutralan
ENG30-01482330-n,"Neka od brojnih morskih riba-mesoždera sa izduženim telom,? i debelom kožom koja je prekrivena malim nazubljenim krljuštima.","['morski pas', 'ajkula']","(0.0, 0.0)",negative,Objektivan
ENG30-01201271-n,zakonska rastava braka,"['razvod', 'rastava']","(0.0, 0.0)",negative,Negativan
ENG30-01064148-n,sloboda od bilo kakve aktivnosti (rada ili napora ili odgovornosti),"['mir', 'mirovanje', 'odmor', 'opuštanje', 'relaksacija', 'spokoj', 'spokojnost']","(0.0, 0.0)",positive,Neutralan
ENG30-00094460-v,promeniti se (u pogledu fizičkih karakteristika i atributa),"['dobiti', 'doći u stanje', 'evoluirati', 'izgraditi', 'izgraditi se', 'narasti', 'postati', 'rasti', 'razvijati', 'razvijati se', 'razviti', 'razviti se', 'steći', 'usvojiti', 'zadobiti', 'zaraditi']","(0.0, 0.0)",positive,Neutralan
ENG30-01118449-v,preuzeti inicijativu i krenuti u ofanzivu,"['jurišati', 'jurnuti', 'napadati', 'napasti', 'nasrnuti', 'nasrtati', 'navaliti (na koga)', 'navaljivati (na koga)']","(0.0, 0.0)",negative,Pozitivan
ENG30-00981830-n,operacija prikupljanja informacija o neprijatelju,"['inteligencija', 'špijunaža']","(0.0, 0.0)",negative,Objektivan
ENG30-07451463-n,Ceremonija na kojoj se mrtva osoba pokopava ili spaljuje.,"['pogreb', 'sahrana', 'sprovod']","(0.0, 0.0)",negative,Objektivan
ENG30-13870805-n,Oblik koji spaja.,"['veza', 'link']","(0.0, 0.0)",negative,Objektivan
ENG30-01760300-v,"provocirati odgovore, kao prigovore, kritiku, aplauz itd.","['izazvati', 'požeti']","(0.0, 0.0)",negative,Negativan
ENG30-03789014-n,Dezen koji se sastoji od oblika i boja koje se ponavljaju.,['motiv'],"(0.0, 0.0)",positive,Objektivan
ENG30-09992837-n,direktni ženski potomak.,"['ćerka', 'kćerka', 'kći', 'devojka']","(0.0, 0.0)",positive,Objektivan
ENG30-01375174-a,identifikovan sa sigurnošću,"['poznat', 'znan']","(0.0, 0.0)",positive,Objektivan
ENG30-13397174-n,Nešto što se duguje.,['dug'],"(0.0, 0.0)",negative,Objektivan
ENG30-02206619-v,uzeti silom,"['oteti', 'oduzeti']","(0.0, 0.0)",negative,Negativan
ENG30-06256229-n,list bilo kavog pisanog ili štampanog materijala,['strana'],"(0.0, 0.0)",negative,Objectivan
ENG30-08286569-n,velika ustanova višeg učenja s raznovrsnim usmerenjima koja služi za obrazovanje za život i za struku i za dodelu zvanja,['univerzitet'],"(0.0, 0.0)",positive,Objektivan
ENG30-10471250-n,duhovni vođa u nehrišćanskim religijama,['sveštenik'],"(0.0, 0.0)",positive,Objectivan
ENG30-00037457-a,težnja da postane ozbiljan ili šireg opsega.,['aktivan'],"(0.0, 0.0)",positive,Objektivan
ENG30-13457378-n,promena ka nečemu manjem ili nižem,"['smanjenje', 'pad']","(0.0, 0.0)",negative,Negativan
ENG30-02585050-v,pokušati uzavreti javno mnjenje,"['buditi', 'drmati', 'probuditi', 'prodrmati', 'protresti', 'razbuditi', 'razmrdati', 'tresti', 'uspaliti', 'zapaliti']","(0.0, 0.0)",negative,Negativan
ENG30-10521662-n,osoba koja istražuje i izveštava za medije,"['reporter', 'korespondent']","(0.0, 0.0)",positive,Objektivan
ENG30-00089351-n,Dobijanje nečeg nazad.,"['povratak', 'povraćaj', 'restauracija']","(0.0, 0.0)",positive,Negativan
ENG30-00441445-v,Učiniti manjim.,['smanjiti'],"(0.0, 0.0)",negative,Objektivan
ENG30-02202384-v,Zadržati posedovanje nečega.,['zadržati'],"(0.0, 0.0)",negative,Neutralan
ENG30-13912260-n,figura koja se grana iz jedinstvenog korena,"['drvo', 'stablo']","(0.0, 0.0)",negative,Objektivan
ENG30-03938244-n,jastuk za podršku glave osobe koja spava,['jastuk'],"(0.0, 0.0)",positive,Pozitivan
ENG30-12286826-n,Bilo koji od više vrsta drveća ili žunja iz roda Carpinus.,"['grab', 'grabar']","(0.0, 0.0)",negative,Objektivan
ENG30-00800940-n,kampanja koja za cilj ima da zaustavi zloupotrebe ili malverzacije,['reforma'],"(0.0, 0.0)",positive,Objektivan
ENG30-02529284-v,šta ne učiniti; šta neučinjenim ostaviti,"['ignorirati', 'ne uspeti', 'ne uspevati', 'od čega odustajati', 'od čega odustati', 'propuštati', 'propustiti ', 'zanemariti']","(0.0, 0.0)",negative,Objectivan
ENG30-13327231-n,Iznos za koji trošak poslovanja prelazi sopstveni prihod.,['gubitak'],"(0.0, 0.0)",negative,Negativan
ENG30-01258302-v,svaliti (kao stabla i ljude),"['oboriti', 'srušiti', 'poseći']","(0.0, 0.0)",negative,Negativan
