ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-01209135-v,pogoditi iznenada,"['pogoditi', 'dohvatiti']","(0.0, 0.0)",negative,Negativan
ENG30-01140658-n,mandat koji se daje vladi i njenoj politici putem izborne pobede,"['mandat', 'ovlašćenje', 'punomoć']","(0.0, 0.0)",positive,Negativan
ENG30-01601234-v,Držati se na određeni način.,"['nositi', 'držati']","(0.0, 0.0)",negative,Neutralan
ENG30-01375831-a,opšte prihvaćen i uvažen,"['slavan', 'poznat', 'čuven', 'značajan', 'renomiran', 'priznat', 'proslavljen']","(0.0, 0.0)",positive,nezakonican
ENG30-05667613-n,nešto što se smatra normativnim primerom,"['dogovor', 'forma', 'formula', 'konvencija', 'norma', 'pravilo', 'princip', 'propis', 'regulativa']","(0.0, 0.0)",positive,Neutralan
ENG30-00240810-v,postati duži putem rastezanja i povlačenja,"['istezati', 'izdužiti', 'produžiti', 'protegnuti', 'pružiti', 'rastegnuti', 'razvući']","(0.0, 0.0)",positive,Neutralan
ENG30-00223983-n,divljačko i prekomerno ubijanje mnogih ljudi,"['klanica', 'klanje', 'krvoproliće', 'masakr', 'pokolj']","(0.0, 0.0)",negative,Negativan
ENG30-01983162-a,koji zaslužuje uvažavanje i poštovanje,"['častan', 'dobar', 'dobronameran', 'moralan', 'pošten', 'poštovan', 'pouzdan', 'siguran', 'ugledan', 'uredan', 'uvažen']","(0.0, 0.0)",positive,nezakonitan
ENG30-14001213-n,politička nezavisnost,"['autonomija', 'nezavisnost', 'samouprava', 'suverenitet']","(0.0, 0.0)",positive,Negativan
ENG30-01071411-n,popustljivost i saosećanje koje prema počiniocima kakvog krivičnog dela pokazuju lica ili agencije zadužene za sprovođenje pravde,"['blagost', 'milosrđe', 'milosrdnost', 'milost', 'milostivost', 'pomilovanje', 'samilost']","(0.0, 0.0)",positive,negativan
ENG30-01675963-v,"Učiniti atraktivnijim dodavanjem ukrasa, boje, i sl.","['ukrasiti', 'uresiti', 'dekorisati', 'iskititi']","(0.0, 0.0)",negative,Negativan
ENG30-13774404-n,"Veliki broj, količina ili prostranstvo.","['gomila', 'mnoštvo', 'skupina']","(0.0, 0.0)",negative,Neutralan
ENG30-13764540-n,Količina koja može da stane u šaku.,['šaka'],"(0.0, 0.0)",negative,Neutralan
ENG30-00652069-n,službeni poziv za inspekciju ili nadzor,['poseta'],"(0.0, 0.0)",negative,Negativan
ENG30-00356233-a,depresivnog izgleda ili karaktera,"['sumoran', 'utučen', 'jednoličan']","(0.0, 0.0)",negative,Negativan
ENG30-00333366-n,Čin uzburkavanja nečega; uzrok njegovog okretanja (obično snažno).,"['agitacija', 'uzburkavanje']","(0.0, 0.0)",negative,Negativan
ENG30-02018372-v,stići gde na vreme,"['uhvatiti', 'uloviti']","(0.0, 0.0)",negative,Negativan
ENG30-00858781-v,"podsticati ili ohrabrivati, naročito povicima","['bodriti', 'inspirisati', 'podsticati', 'dovikivati', 'podstrekivati', 'podstaći', 'navijati']","(0.0, 0.0)",positive,Negativan
ENG30-03141609-a,Koji se odnosi na genetski raspoznatljive grupe ljudi.,['rasan'],"(0.0, 0.0)",positive,Neutralan
ENG30-00973077-n,Oružani sukob protiv neprijatelja.,"['rat', 'vojna', 'vojevanje', 'ratovanje']","(0.0, 0.0)",negative,Negativan
ENG30-07522729-n,strah od nepoznatog ili od donošenja odluka,"['bojažljivost', 'plašljivost']","(0.0, 0.0)",negative,Negativan
ENG30-01887896-n,Mladunče domaće životinje - krave.,['tele'],"(0.0, 0.0)",positive,Neutralan
ENG30-01180206-v,Služiti kao hrana za nekoga.,['hraniti'],"(0.0, 0.0)",positive,Negativan
ENG30-00800750-v,Skinuti sa spiska.,"['precrtati', 'izbrisati']","(0.0, 0.0)",negative,Negativan
ENG30-02746365-n,"veliko, ali prenosivo naoružanje","['artiljerija', 'bacač', 'oružje', 'top', 'torpedo', 'ubojstvo']","(0.0, 0.0)",negative,Negativan
ENG30-05937112-n,reprezentativni oblik ili obrazac,"['model', 'primer']","(0.0, 0.0)",positive,Neutralan
ENG30-03069752-n,Skup zgrada u kojim je smešten fakultet.,['fakultet'],"(0.0, 0.0)",positive,Neutralan
ENG30-09791816-n,zagovornik anarhizma,"['anarhist', 'anarhista']","(0.0, 0.0)",negative,Negativan
ENG30-02582450-v,učestvovati u pravnim procesima,"['parničiti', 'parničiti se', 'suditi se', 'tužiti', 'tužiti se']","(0.0, 0.0)",negative,Negativan
ENG30-10641755-n,Tajni agent koga unajmljuje država da bi prikupio (vojne) informacije o njenim neprijateljima ili kompanija da bi prikupio industrijske tajne od konkurenata.,['špijun'],"(0.0, 0.0)",negative,negativan
ENG30-01909978-v,uzrokovati da se nešto prevrne,"['prevrnuti', 'izvrnuti', 'iskrenuti']","(0.0, 0.0)",negative,Negativan
ENG30-09214581-n,sve što služi tome da šta razdvojenim zadrži ometanjem vida ili pristupa,"['barijera', 'barikada', 'pregrada', 'prepona', 'prepreka', 'zid']","(0.0, 0.0)",negative,Negativan
ENG30-02581675-v,biti branilac nekoga u sudskom postupku,['braniti'],"(0.0, 0.0)",positive,Negativan
ENG30-02806992-n,zgrada u kojoj se nalaze svlačionice za kupače,"['kupaonica', 'kupatilo']","(0.0, 0.0)",positive,Negativan
ENG30-13477023-n,U biologiji niz događaja koji dovodi do evolutivnog razvoja vrste ili taksonomatske grupe organizama,"['evolucija', 'filogeneza']","(0.0, 0.0)",positive,Neutralan
ENG30-02390258-n,Sterilni potomak muškog konja i ženskog magarca.,['mazga'],"(0.0, 0.0)",negative,Negativan
ENG30-01480149-v,"Uhvatiti lovljenjem, mamcima ili zamkama.","['uloviti', 'uhvatiti']","(0.0, 0.0)",negative,Negativan
ENG30-05984936-n,Znanje i vrednosti koje društvo deli.,['kultura'],"(0.0, 0.0)",positive,Neutralan
ENG30-14436769-n,stanje kada se neko zanemaruje ili zaboravlja,"['nemar', 'zaborav', 'zanemarivanje', 'zapostavljanje']","(0.0, 0.0)",negative,Negativan
ENG30-00471711-v,prekinuti ili izbaciti,"['eliminirati', 'eliminisati', 'isključiti', 'odstraniti', 'osloboditi čega', 'osloboditi se', 'otarasiti se', 'ukinuti', 'ukloniti', 'uništiti', 'zatrti']","(0.0, 0.0)",negative,Negativan
ENG30-00749767-n,čin namernog izdajstva,"['izdaja', 'verolomstvo']","(0.0, 0.0)",negative,Negativan
ENG30-00019613-n,Ono što ima masu i zauzima prostor.,"['materija', 'supstanca', 'supstancija', 'tvar']","(0.0, 0.0)",positive,Neutralan
ENG30-10468559-n,Izvršni funkcioner firme ili korporacije.,['predsednik'],"(0.0, 0.0)",positive,Negativan
ENG30-00753881-v,"naručiti, pozvati ili tražiti određenu dužnost ili aktivnost, posao, ulogu","['nazivati', 'nazvati', 'poručivati', 'pozivati', 'pozvati', 'zvati']","(0.0, 0.0)",positive,Neutralan
ENG30-01128655-n,čin savladavanja ili potčinjavanja nekoga,"['autoritet', 'dominacija', 'kontrola', 'moć', 'ovladavanje', 'prevlast', 'sila', 'vlast']","(0.0, 0.0)",positive,Negativan
ENG30-00871405-v,objaviti nameru da se ko povredi ili kazni,"['pretiti', 'zapretiti']","(0.0, 0.0)",negative,Negativan
ENG30-13686660-n,osnovna novčana jedinica u Velikoj Britaniji,"['britanska funta', 'funta', 'funta sterlinga', 'GBP']","(0.0, 0.0)",negative,Neutralan
ENG30-01982646-a,koji ima dobru reputaciju,"['na dobrom glasu', 'pouzdan', 'ugledan']","(0.0, 0.0)",positive,pozitivan
ENG30-00358089-n,Čin gnječenja.,"['gnječenje', 'drobljenje']","(0.0, 0.0)",negative,Negativan
ENG30-02109645-v,patiti usled primanja čega,"['dobijati', 'dobiti', 'pretrpeti', 'trpeti', 'zadobijati', 'zadobiti', 'zaraditi', 'zarađivati']","(0.0, 0.0)",positive,Negativan
ENG30-01179865-v,"Uzimati hranu, koristi se samo za životinje.","['jesti', 'hraniti se']","(0.0, 0.0)",positive,Neutralan
ENG30-01215137-v,"Staviti u pritvor, kao osumnjičene kriminalce; o policiji.","['uhapsiti', 'zatvoriti', 'skembati']","(0.0, 0.0)",negative,Negativan
ENG30-02585050-v,pokušati uzavreti javno mnjenje,"['buditi', 'drmati', 'probuditi', 'prodrmati', 'protresti', 'razbuditi', 'razmrdati', 'tresti', 'uspaliti', 'zapaliti']","(0.0, 0.0)",negative,Negativan
ENG30-00858568-v,ispoljavanje odobravanja ili dobrih želja vikanjem,"['bodriti', 'dovikivati', 'doviknuti', 'navijati', 'obodriti']","(0.0, 0.0)",positive,Neutralan
ENG30-08565701-n,Granica površine.,"['ivica', 'rub']","(0.0, 0.0)",negative,Neutralan
ENG30-02298766-a,koji nije u skladu sa standardnom upotrebom,"['neprihvatljiv', 'nezadovoljavajući']","(0.0, 0.0)",negative,Negativan
ENG30-04677514-n,Viđliva spoljašnjost nekoga ili nečega.,"['oblik', 'forma']","(0.0, 0.0)",positive,Negativan
ENG30-04749991-n,dopuštena razlika - dozvoljavanje određene slobode kretanja unutar granica,"['dopuštanje', 'dozvoljavanje', 'popuštanje', 'tolerancija', 'tolerantnost']","(0.0, 0.0)",positive,pozitivan
ENG30-00391599-n,čin uklanjanja nečega,"['odstranjivanje', 'uklanjanje']","(0.0, 0.0)",negative,Negativan
ENG30-01639765-n,"Bezrepi vodozemac koji živi i u vodi i na suvom, ima vrlo razvijene zadnje noge prilagođene za skakanje.",['žaba'],"(0.0, 0.0)",negative,Negativan
ENG30-01204021-v,zadovoljiti (žeđ),"['ugasiti', 'utažiti', 'utoliti']","(0.0, 0.0)",negative,Negativan
ENG30-09824609-n,Osobe koje vrše aministrativnu kontrolu nad drugima.,"['vlast', 'vlasti']","(0.0, 0.0)",positive,Negativan
ENG30-10384392-n,Dete koje je izgubilo oba roditelja.,['siroče'],"(0.0, 0.0)",negative,Negativan
ENG30-11452218-n,"U fizici, termodinaička veličina koja koja je jednaka kapacitetu fizičkog sistema da vrši rad; jedinice za energiju su džul i erg",['energija'],"(0.0, 0.0)",positive,pozitivan
ENG30-02686625-v,učiniti da se šta dogodi ili da šta uzrokuje,"['dovesti', 'dovoditi', 'izvesti', 'izvoditi', 'odvesti', 'odvoditi', 'prevoditi', 'provesti', 'provoditi', 'pružati', 'pružiti', 'voditi']","(0.0, 0.0)",positive,Neutralan
ENG30-01240432-n,čin posredovanja,"['arbitraža', 'medijacija', 'posredovanje']","(0.0, 0.0)",positive,Neutralan
ENG30-05490799-n,unutrašnji deo organa ili strukture kod biljaka ili životinja,['srž'],"(0.0, 0.0)",positive,Neutralan
ENG30-05930736-n,Vidljiva struktura.,"['oblik', 'forma']","(0.0, 0.0)",positive,Neutralan
ENG30-03386011-n,utvrđena odbrambena struktura,"['tvrđa', 'tvrđava', 'utvrda']","(0.0, 0.0)",positive,Negativan
ENG30-08179879-n,Ljudi koji nastanjuju teritoriju ili državu.,"['populacija', 'stanovništvo']","(0.0, 0.0)",positive,Neutralan
ENG30-03779370-n,Posuda u koji se uliva tečnost da se stvori dati oblik kada se stvrdne.,"['kalup', 'modla', 'model']","(0.0, 0.0)",positive,Neutralan
ENG30-00007347-n,Neki objekat koji uzrokuje neka dešavanja.,"['agens', 'pokretač']","(0.0, 0.0)",positive,Neutralan
ENG30-09871364-n,Čovek koji je ljubavnik devojci ili mladoj ženi.,"['dečko', 'momak']","(0.0, 0.0)",negative,Negativan
ENG30-14435445-n,status velike uvaženosti zbog istaknute superiornosti,"['eminencija', 'istaknutost', 'odlika', 'prominentnost', 'reputacija', 'ugled', 'uvaženost']","(0.0, 0.0)",positive,Negativan
ENG30-02798370-a,koji se odnosi na ljudsko društvo i njegove članove,"['društven', 'socijalni']","(0.0, 0.0)",positive,Neutralan
ENG30-07133701-n,Govor koji se koristi za neformalnu razmenu pogleda.,"['konverzacija', 'razgovor']","(0.0, 0.0)",positive,Neutralan
ENG30-01076046-n,Čin zaustavljanja nečega.,"['zaustavljanje', 'blokada']","(0.0, 0.0)",negative,Negativan
ENG30-01963571-n,Morski ili rečni dvoškoljkaš koji živi pričvršćen za stene.,['školjka'],"(0.0, 0.0)",negative,Neutralan
ENG30-07790601-n,meso različitih list riba koje se nalaze u slanim vodama Amerike i Evrope,"['iverak', 'ploča']","(0.0, 0.0)",negative,Neutralan
ENG30-07482521-n,"U psihologiji skup međusobno povezanih svesnih i nesvesnih ideja, predstava, osećanja, misli i stavova grupisanih oko nekog stožernog objekta (osobe, predmeta ili simbola) koji ima snažnu afektivnu vrednost za subjekta. Kompleks u izvesnoj meri remeti normalno mišljenje i ponašanje, a nekad dovodi i do patoloških poremećaja.","['kompleks', 'Complexus']","(0.0, 0.0)",negative,Negativan
ENG30-02642814-v,Zadržati za neko kasnije vreme.,"['odlagati', 'odložiti', 'odgoditi', 'odgađati']","(0.0, 0.0)",negative,Neutralan
ENG30-01237901-v,kamo ne uspeti stići,"['propuštati', 'propustiti']","(0.0, 0.0)",negative,Negativan
ENG30-05929670-n,"glavna ličnost u drami, filmu, romanu ili pesmi","['heroj', 'glavna uloga', 'glavni lik', 'noseća uloga']","(0.0, 0.0)",positive,Negativan
ENG30-00138956-n,Čin hvatanja predmeta pomoću ruke.,"['grabljenje', 'ščepavanje', 'hvatanje']","(0.0, 0.0)",negative,Neutralan
ENG30-01410223-v,uputiti udarac nekome,['udariti'],"(0.0, 0.0)",negative,Negativan
ENG30-00925873-v,razrađivati (npr. teorije i hipoteze),"['artikulisati', 'formulirati', 'obrazlagati', 'obrazložiti', 'razvijati', 'razviti']","(0.0, 0.0)",positive,Negativan
ENG30-06773434-n,Pismeni sporazum između suverenih država.,"['pakt', 'sporazum', 'pogodba']","(0.0, 0.0)",positive,Neutralan
ENG30-03789014-n,Dezen koji se sastoji od oblika i boja koje se ponavljaju.,['motiv'],"(0.0, 0.0)",positive,Neutralan
ENG30-00224260-n,neselektivno klanje,"['klanica', 'krvoproliće', 'pokolj']","(0.0, 0.0)",negative,Negativan
ENG30-00126236-n,čin sudaranja s nečim,"['sudar', 'udar']","(0.0, 0.0)",negative,Negativan
ENG30-06634376-n,Primljena i shvaćena poruka koja smanjuje primaočevu nesigurnost.,['informacija'],"(0.0, 0.0)",positive,Neutralan
ENG30-01805070-n,Tipična prepelica u starom svetu.,"['prepelica', 'žitarica', 'putpudajka', 'Coturnix coturnix', 'Coturnix communis']","(0.0, 0.0)",negative,Neutralan
ENG30-00770270-n,Zločin manje ozbiljan od teškog.,"['prekršaj', 'prestup']","(0.0, 0.0)",negative,Negativan
ENG30-03897943-n,komad tkanine koji se koristi za ukras ili da zakrpi ili pokrije rupu,"['zakrpa', 'krpa']","(0.0, 0.0)",negative,Neutralan
ENG30-05190804-n,Posedovanje kontrolisanja uticaja.,['sposobnost'],"(0.0, 0.0)",positive,Negativan
ENG30-07240549-n,"Obraćanje publici u kome se nešto tumači, objašnjava.",['predavanje'],"(0.0, 0.0)",negative,Neutralan
ENG30-02644234-v,"biti veći po broju, količini, moći, statusu ili značaju","['dominirati', 'nadjačati', 'nadjačavati', 'preovladati', 'preovladavati', 'preovlađivati', 'prevladati']","(0.0, 0.0)",positive,Neutralan
ENG30-00421590-a,odvratno prljav; prekriven ili zamazan kakvom odvratnom tvari,"['gadan', 'išaran', 'neprijatan', 'odbojan', 'odvratan', 'otužan', 'prašnjav', 'prljav', 'uprašnjavljen', 'uprljan', 'zaprljan']","(0.0, 0.0)",negative,Negativan
ENG30-04306847-n,skulptura koja predstavlja ljude ili životinje,"['kip', 'skulptura', 'spomenik', 'statua']","(0.0, 0.0)",positive,nezakonичan
ENG30-00874067-n,Čin procenjivanja ili prosuđivanja.,"['ocena', 'procenjivanje', 'sud']","(0.0, 0.0)",negative,Negativan
ENG30-00095121-n,čin okajanja greha ili nepravde (naročito putem umirivanja božanstva),['pokajanje'],"(0.0, 0.0)",negative,Negativan
ENG30-09214581-n,sve što služi tome da šta razdvojenim zadrži ometanjem vida ili pristupa,"['barijera', 'barikada', 'pregrada', 'prepona', 'prepreka', 'zid']","(0.0, 0.0)",negative,Negativan
ENG30-06492188-n,lista reči ili fraze koje objašnjavaju simbole ili skraćenice,['ključ'],"(0.0, 0.0)",negative,nezakonitan
ENG30-15004501-n,Tvar koja ostane kada se nešto ukloni.,['talog'],"(0.0, 0.0)",negative,Neutralan
ENG30-02474603-v,izvršiti obred potvrđivanja,['potvrditi'],"(0.0, 0.0)",positive,Negativan
ENG30-00759500-n,nadmoćno osećanje straha i zebnje,"['panika', 'užas', 'strava']","(0.0, 0.0)",negative,Negativan
ENG30-02000868-v,Slediti u poteri ili kao u poteri.,"['prognati', 'progoniti', 'goniti', 'terati']","(0.0, 0.0)",negative,Negativan
ENG30-07358985-n,Nagli prelazak.,"['skok', 'iznenadni prelaz']","(0.0, 0.0)",positive,Negativan
ENG30-13279262-n,Naknada.,"['plata', 'zarada', 'lični dohodak', 'nadoknada']","(0.0, 0.0)",positive,Negativan
ENG30-07270179-n,Prepoznatljiv simbol.,"['znak', 'beleg']","(0.0, 0.0)",negative,Neutralan
ENG30-01375831-a,opšte prihvaćen i uvažen,"['slavan', 'poznat', 'čuven', 'značajan', 'renomiran', 'priznat', 'proslavljen']","(0.0, 0.0)",positive,nezakonican
ENG30-00986938-n,Čin otvaranje vatre na neprijatelja.,"['vatra', 'pucnjava', 'paljba']","(0.0, 0.0)",negative,Negativan
ENG30-09622302-n,osoba koja voli ili je voljena,"['ljubavnik', 'ljubavnica']","(0.0, 0.0)",positive,pozitivan
ENG30-13509196-n,pad aktivnosti,['gubitak'],"(0.0, 0.0)",negative,Negativan
ENG30-02355596-v,postići bod ili cilj,"['dobijati', 'dobiti', 'dostići', 'dostignuti', 'postići', 'postignuti', 'realizovati', 'steći', 'zadobijati', 'zadobiti', 'zaraditi', 'zarađivati']","(0.0, 0.0)",positive,Neutralan
ENG30-00894552-n,Sistematsko vežbanje višestrukim ponavljanjem.,"['vežba', 'dril', 'praksa']","(0.0, 0.0)",positive,Neutralan
ENG30-00056930-v,Doneti na svet novorođenče.,"['roditi', 'poroditi se', 'dobiti']","(0.0, 0.0)",positive,Negativan
ENG30-03459159-n,mreža horizontalnih i vertikalnih linija koje daju koordinate za lociranje tačaka na slici,"['koordinatna mreža', 'mreža', 'raster', 'referentna mreža', 'rešetka']","(0.0, 0.0)",negative,Neutralan
ENG30-14059663-n,gubljenje sposobnosti da normalno funkcioniše,['otkaz'],"(0.0, 0.0)",negative,Negativan
ENG30-13999663-n,stanje zatočenosti (obično za kratko vreme),['pritvor'],"(0.0, 0.0)",negative,Negativan
ENG30-04713118-n,kompatibilnost u mišljenju i djelovanju,"['harmonija', 'sklad', 'skladnost', 'usklađenost']","(0.0, 0.0)",positive,Neutralan
ENG30-06650701-n,Uputstvo ili savet po pitanju odluke ili toka radnje,"['savet', 'uputstvo']","(0.0, 0.0)",positive,Neutralan
ENG30-00050037-n,Čin upisivanja.,"['upis', 'prijava']","(0.0, 0.0)",negative,Negativan
ENG30-01983162-a,koji zaslužuje uvažavanje i poštovanje,"['častan', 'dobar', 'dobronameran', 'moralan', 'pošten', 'poštovan', 'pouzdan', 'siguran', 'ugledan', 'uredan', 'uvažen']","(0.0, 0.0)",positive,nezakonitan
ENG30-05667613-n,nešto što se smatra normativnim primerom,"['dogovor', 'forma', 'formula', 'konvencija', 'norma', 'pravilo', 'princip', 'propis', 'regulativa']","(0.0, 0.0)",positive,Neutralan
ENG30-14011811-n,stanje mirne (ali moguće privremene) neaktivnosti,"['mir', 'neaktivnost', 'smirenost', 'spavanje']","(0.0, 0.0)",positive,Neutralan
ENG30-09947232-n,osoba koja profesionalno komponuje muziku,['kompozitor'],"(0.0, 0.0)",positive,nezakonичan
ENG30-02969886-n,"nosač koji se pričrsti za automobil i služi za prenos prtljaga, skija ili slično",['nosač'],"(0.0, 0.0)",positive,nezakonitan
ENG30-13279262-n,Naknada.,"['plata', 'zarada', 'lični dohodak', 'nadoknada']","(0.0, 0.0)",positive,Negativan
ENG30-00358431-v,Napustiti fizički život i izgubiti sve telesne funkcije i atribute koji se neophodni da bi se održao život.,"['umreti', 'izdahnuti', 'uginuti', 'crknuti', 'preminuti', 'nestati']","(0.0, 0.0)",negative,negativan
ENG30-01128655-n,čin savladavanja ili potčinjavanja nekoga,"['autoritet', 'dominacija', 'kontrola', 'moć', 'ovladavanje', 'prevlast', 'sila', 'vlast']","(0.0, 0.0)",positive,Negativan
ENG30-00831225-a,kome nedostaje opšte obrazovanje ili znanje,"['neinformisan', 'neiskusan', 'neobrazovan', 'neuk', 'neupućen']","(0.0, 0.0)",negative,Negativan
ENG30-07148573-n,pregovaranje između različitih naroda,['diplomatija'],"(0.0, 0.0)",positive,Neutralan
ENG30-03497182-n,Precišćeni ekstrakt indijske konoplje; koristi se kao halucinogen.,['hašiš'],"(0.0, 0.0)",negative,Negativan
ENG30-01328012-v,"uzrokovati da ko slučajno ili iznenadno bude uhvaćen, uhvaćen ili u šta upetljan","['hvatati', 'loviti', 'uhvatiti', 'uloviti', 'zapetljati']","(0.0, 0.0)",negative,Negativan
ENG30-05549830-n,Telo ne računajući glavu i vrat i udove.,"['telo', 'torzo', 'trup']","(0.0, 0.0)",negative,Neutralan
ENG30-03624134-n,oružje sa ručkom i sečivom sa oštrim vrhom,"['bodež', 'mač', 'nož']","(0.0, 0.0)",negative,Negativan
ENG30-00421917-v,"izgube svežinu, energiju ili vitalnost","['bledeti', 'izbledeti', 'minuti', 'uvenuti', 'venuti']","(0.0, 0.0)",negative,Negativan
